Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case,Complete-Window Size,Detection-Window Size,Stable Period,MRID,Epsilon,Window Size,SW Step Size,ADWIN Step Size
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_sw,0.1,400.0,700.0,[864],[499],,,00:00:00,0.3216278999989299,0.0003216278999989,,,,,,,,
LCDD,Ostovar,Composite_IRO_output_IRO_2,,,,"[306, 607, 907]","[999, 1999]",0.4,92.0,00:00:00,0.0369723000003432,3.697230000034324e-05,300.0,300.0,20.0,,,,,
Process Graph Metrics,Ostovar,Atomic_ParallelToSequence_output_ParallelToSequence,0.005,100.0,600.0,[],"[999, 1999]",,,00:00:02,2.366103899999871,0.0023661038999998,,,,,,,,
LCDD,Ostovar,Atomic_Substitute_output_Substitute,,,,[],"[999, 1999]",,,00:00:00,0.0386609999986831,3.866099999868311e-05,1200.0,1200.0,100.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_IOR,0.005,200.0,500.0,[],[499],,,00:00:00,0.5974842000014178,0.0005974842000014,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_Frequency_output_Frequency_5,0.1,100.0,400.0,[],"[999, 1999]",,,00:00:01,1.8899368999991568,0.0018899368999991,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_cb,0.005,400.0,700.0,[621],[499],1.0,122.0,00:00:00,0.787879100000282,0.0007878791000002,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise15_1000_pm,0.05,100.0,400.0,[1060],[499],,,00:00:00,0.6424267999991571,0.0006424267999991,,,,,,,,
Process Graph Metrics,Ostovar,Nested_RIO_output_RIO_5,0.0001,200.0,600.0,[],"[999, 1999]",,,00:00:03,3.369945099999313,0.0033699450999993,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise0_1000_lp,0.0001,100.0,400.0,[481],[499],1.0,18.0,00:00:01,1.1708799000007275,0.0011708799000007,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_ROI,0.0001,400.0,500.0,[600],[499],1.0,101.0,00:00:00,0.0993153999988862,9.931539999888627e-05,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_ParallelMove_output_ParallelMove_5,0.05,100.0,400.0,[],"[999, 1999]",,,00:00:03,3.464683599999262,0.0034646835999992,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise20_1000_OIR,,,,[447],[499],1.0,52.0,00:00:00,0.012523899998996,1.2523899998996058e-05,300.0,300.0,5.0,,,,,
Process Graph Metrics,Ostovar,Nested_IOR_output_IOR,0.0001,400.0,600.0,[],"[999, 1999]",,,00:00:02,2.1626666999982262,0.0021626666999982,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_re,0.1,100.0,400.0,[524],[499],1.0,25.0,00:00:02,2.390648599999622,0.0023906485999996,,,,,,,,
LCDD,Ostovar,Atomic_ParallelMove_output_ParallelMove_2,,,,"[101, 201, 302, 402, 504, 608, 708, 809, 910]","[999, 1999]",0.1818181818181818,89.0,00:00:00,0.0331194999998842,3.311949999988428e-05,100.0,100.0,200.0,,,,,
Process Graph Metrics,Ostovar,Atomic_Loop_output_Loop_5,0.0001,100.0,700.0,[],"[999, 1999]",,,00:00:02,2.931026500000371,0.0029310265000003,,,,,,,,
LCDD,Ostovar,Atomic_ConditionalToSequence_output_ConditionalToSequence_5,,,,"[100, 200, 301, 401, 501, 601, 701, 801, 901]","[999, 1999]",0.1818181818181818,98.0,00:00:00,0.0282280999999784,2.822809999997844e-05,100.0,100.0,150.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise0_1000_IOR,0.005,400.0,500.0,[720],[499],,,00:00:00,0.1768885999990743,0.000176888599999,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise15_1000_IRO,,,,[447],[499],1.0,52.0,00:00:00,0.0116993999999976,1.1699399999997696e-05,400.0,400.0,20.0,,,,,
LCDD,Ceravolo,sudden_trace_noise5_1000_OIR,,,,[447],[499],1.0,52.0,00:00:00,0.0138377000002947,1.3837700000294716e-05,200.0,200.0,10.0,,,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_pm,,,,[],[499],,,00:00:00,0.1924605999993218,0.0001924605999993,,,,700.0,70.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_pm,,,,[],[499],,,00:00:00,0.1924605999993218,0.0001924605999993,,,,700.0,140.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_pm,,,,[],[499],,,00:00:00,0.1924605999993218,0.0001924605999993,,,,700.0,210.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_pm,,,,[],[499],,,00:00:00,0.1924605999993218,0.0001924605999993,,,,700.0,280.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_pm,,,,[],[499],,,00:00:00,0.1924605999993218,0.0001924605999993,,,,700.0,350.0,,,
LCDD,Ceravolo,sudden_trace_noise20_1000_pl,,,,[],[499],,,00:00:00,0.0109111000001576,1.0911100000157604e-05,800.0,800.0,200.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise0_1000_cp,0.1,200.0,500.0,"[448, 1072]",[499],0.6666666666666666,51.0,00:00:00,0.8149140999994415,0.0008149140999994,,,,,,,,
LCDD,Ostovar,Composite_IRO_output_IRO_5,,,,"[303, 605, 905]","[999, 1999]",0.4,94.0,00:00:00,0.0366759999997157,3.667599999971572e-05,300.0,300.0,150.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_ROI,0.1,200.0,700.0,[474],[499],1.0,25.0,00:00:01,1.3776978999994751,0.0013776978999994,,,,,,,,
Process Graph Metrics,Ostovar,Composite_RIO_output_RIO_5,0.0001,300.0,700.0,[],"[999, 1999]",,,00:00:02,2.274651099998664,0.0022746510999986,,,,,,,,
Process Graph Metrics,Ostovar,Nested_RIO_output_RIO_2,0.005,400.0,700.0,[],"[999, 1999]",,,00:00:02,2.4647669999994832,0.0024647669999994,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise10_1000_sw,,,,[448],[499],1.0,51.0,00:00:00,0.0112776000005396,1.127760000053968e-05,400.0,400.0,100.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_IRO,0.0001,400.0,600.0,[600],[499],1.0,101.0,00:00:00,0.1170799999999872,0.0001170799999999,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise15_1000_IOR,,,,[447],[499],1.0,52.0,00:00:00,0.015436599998793,1.54365999987931e-05,100.0,100.0,200.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_pl,0.05,400.0,600.0,[],[499],,,00:00:00,0.478001999999833,0.0004780019999998,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_ConditionalMove_output_ConditionalMove_5,0.05,100.0,500.0,[],"[999, 1999]",,,00:00:03,3.503385500000149,0.0035033855000001,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_SerialMove_output_SerialMove_5,0.1,200.0,700.0,[],"[999, 1999]",,,00:00:02,2.9579720000001544,0.0029579720000001,,,,,,,,
LCDD,Ostovar,Composite_ROI_output_ROI_5,,,,"[301, 604, 904]","[999, 1999]",0.4,95.0,00:00:00,0.0407347000000299,4.073470000002999e-05,300.0,300.0,5.0,,,,,
Process Graph Metrics,Ostovar,Atomic_Loop_output_Loop_2,0.05,100.0,600.0,[1140],"[999, 1999]",0.6666666666666666,141.0,00:00:03,3.066722000001392,0.0030667220000013,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise0_1000_sw,,,,[],[499],,,00:00:00,0.0188085999998293,1.880859999982931e-05,600.0,600.0,5.0,,,,,
LCDD,Ostovar,Composite_ORI_output_ORI,,,,[],"[999, 1999]",,,00:00:00,0.0409942999995109,4.0994299999510986e-05,800.0,800.0,20.0,,,,,
LCDD,Ostovar,Atomic_ParallelRemoval_output_ParallelRemoval,,,,[],"[999, 1999]",,,00:00:00,0.0523696999989624,5.236969999896246e-05,200.0,200.0,200.0,,,,,
Process Graph Metrics,Ostovar,Nested_IRO_output_IRO_2,0.005,400.0,700.0,[],"[999, 1999]",,,00:00:02,2.9226321000005555,0.0029226321000005,,,,,,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_IOR,,,,[np.float64(449.5)],[499],1.0,49.5,00:00:00,0.2667763000008563,0.0002667763000008,,,,300.0,30.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_IOR,,,,[np.float64(449.5)],[499],1.0,49.5,00:00:00,0.2667763000008563,0.0002667763000008,,,,300.0,60.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_IOR,,,,[np.float64(449.5)],[499],1.0,49.5,00:00:00,0.2667763000008563,0.0002667763000008,,,,300.0,90.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_IOR,,,,[np.float64(449.5)],[499],1.0,49.5,00:00:00,0.2667763000008563,0.0002667763000008,,,,300.0,120.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_IOR,,,,[np.float64(449.5)],[499],1.0,49.5,00:00:00,0.2667763000008563,0.0002667763000008,,,,300.0,150.0,,,
Process Graph Metrics,Ostovar,Atomic_SerialMove_output_SerialMove,0.005,200.0,600.0,[],"[999, 1999]",,,00:00:02,2.248103400001128,0.0022481034000011,,,,,,,,
Zheng DBSCAN,Ostovar,Composite_RIO_output_RIO_2,,,,[np.float64(901.170731707317)],"[999, 1999]",0.6666666666666666,97.82926829268295,00:00:01,1.963414300000295,0.0019634143000002,,,,800.0,80.0,,,
Zheng DBSCAN,Ostovar,Composite_RIO_output_RIO_2,,,,[np.float64(901.170731707317)],"[999, 1999]",0.6666666666666666,97.82926829268295,00:00:01,1.963414300000295,0.0019634143000002,,,,800.0,160.0,,,
Zheng DBSCAN,Ostovar,Composite_RIO_output_RIO_2,,,,[np.float64(901.170731707317)],"[999, 1999]",0.6666666666666666,97.82926829268295,00:00:01,1.963414300000295,0.0019634143000002,,,,800.0,240.0,,,
Zheng DBSCAN,Ostovar,Composite_RIO_output_RIO_2,,,,[np.float64(901.170731707317)],"[999, 1999]",0.6666666666666666,97.82926829268295,00:00:01,1.963414300000295,0.0019634143000002,,,,800.0,320.0,,,
Zheng DBSCAN,Ostovar,Composite_RIO_output_RIO_2,,,,[np.float64(901.170731707317)],"[999, 1999]",0.6666666666666666,97.82926829268295,00:00:01,1.963414300000295,0.0019634143000002,,,,800.0,400.0,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_cd,0.1,100.0,400.0,[],[499],,,00:00:00,0.7925694000005024,0.0007925694000005,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_cb,0.005,300.0,400.0,[582],[499],1.0,83.0,00:00:01,1.6413338999991538,0.0016413338999991,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise0_1000_cb,,,,[],[499],,,00:00:00,0.0135582000002614,1.3558200000261422e-05,800.0,800.0,50.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_cb,0.005,100.0,500.0,[595],[499],1.0,96.0,00:00:02,2.2819987000002584,0.0022819987000002,,,,,,,,
LCDD,Ostovar,Composite_OIR_output_OIR_2,,,,"[202, 402, 602, 806]","[999, 1999]",0.3333333333333333,193.0,00:00:00,0.0375142000011692,3.751420000116923e-05,200.0,200.0,200.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_cp,0.0001,200.0,400.0,[],[499],,,00:00:12,12.7132416000004,0.0127132416000004,,,,,,,,
LCDD,Ostovar,Nested_OIR_output_OIR_2,,,,[802],"[999, 1999]",0.6666666666666666,197.0,00:00:00,0.0409840000011172,4.098400000111724e-05,800.0,800.0,10.0,,,,,
LCDD,Ostovar,Atomic_SerialRemoval_output_SerialRemoval,,,,[],"[999, 1999]",,,00:00:00,0.0617404999993596,6.17404999993596e-05,100.0,100.0,200.0,,,,,
Process Graph Metrics,Ostovar,Nested_RIO_output_RIO_5,0.1,200.0,700.0,[],"[999, 1999]",,,00:01:12,72.81277299999965,0.0728127729999996,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise15_1000_sw,,,,[],[499],,,00:00:00,0.0115726000003633,1.157260000036331e-05,600.0,600.0,200.0,,,,,
LCDD,Ceravolo,sudden_trace_noise10_1000_sw,,,,[448],[499],1.0,51.0,00:00:00,0.0116032000005361,1.1603200000536164e-05,400.0,400.0,5.0,,,,,
LCDD,Ceravolo,sudden_trace_noise15_1000_cd,,,,[],[499],,,00:00:00,0.0084060999997745,8.406099999774597e-06,1200.0,1200.0,50.0,,,,,
Process Graph Metrics,Ostovar,Composite_IRO_output_IRO_2,0.05,200.0,500.0,[],"[999, 1999]",,,00:00:02,2.35763229999975,0.0023576322999997,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_Swap_output_Swap,0.0001,200.0,700.0,[],"[999, 1999]",,,00:00:01,1.9800111999993533,0.0019800111999993,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_pl,0.1,300.0,500.0,[],[499],,,00:00:01,1.9561572999991768,0.0019561572999991,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise20_1000_lp,,,,[],[499],,,00:00:00,0.0100012000002607,1.0001200000260724e-05,800.0,800.0,10.0,,,,,
LCDD,Ceravolo,sudden_trace_noise5_1000_cd,,,,[],[499],,,00:00:00,0.0188034999991941,1.880349999919417e-05,400.0,400.0,100.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise0_1000_pm,0.0001,300.0,700.0,[1260],[499],,,00:00:20,20.37751930000013,0.0203775193000001,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise0_1000_cf,0.05,100.0,500.0,[748],[499],,,00:00:07,7.563937900000383,0.0075639379000003,,,,,,,,
LCDD,Ostovar,Nested_OIR_output_OIR,,,,[],"[999, 1999]",,,00:00:00,0.0412482000010641,4.1248200001064106e-05,1200.0,1200.0,10.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise15_1000_rp,0.1,100.0,400.0,[553],[499],1.0,54.0,00:00:00,0.7976152999999613,0.0007976152999999,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_sw,0.005,200.0,600.0,[],[499],,,00:00:00,0.5998822000001383,0.0005998822000001,,,,,,,,
LCDD,Ostovar,Atomic_ParallelRemoval_output_ParallelRemoval_5,,,,[],"[999, 1999]",,,00:00:00,0.0353273999990051,3.532739999900514e-05,1200.0,1200.0,200.0,,,,,
LCDD,Ostovar,Atomic_ParallelToSequence_output_ParallelToSequence_2,,,,"[203, 403, 603, 803]","[999, 1999]",0.3333333333333333,196.0,00:00:00,0.0426652999994985,4.266529999949853e-05,200.0,200.0,10.0,,,,,
LCDD,Ostovar,Atomic_ConditionalRemoval_output_ConditionalRemoval_2,,,,"[102, 206, 306, 408, 516, 617, 718, 819, 920]","[999, 1999]",0.1818181818181818,79.0,00:00:00,0.024205300000176,2.4205300000176068e-05,100.0,100.0,10.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise20_1000_rp,0.0001,300.0,400.0,[603],[499],1.0,104.0,00:00:02,2.133565399999497,0.0021335653999994,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_IRO,0.005,100.0,700.0,[540],[499],1.0,41.0,00:00:00,0.4246514000005845,0.0004246514000005,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise20_1000_OIR,,,,[447],[499],1.0,52.0,00:00:00,0.014230700000553,1.4230700000553042e-05,100.0,100.0,200.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise0_1000_cd,0.05,100.0,400.0,[],[499],,,00:00:00,0.6997597000008682,0.0006997597000008,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_OIR,0.05,400.0,400.0,[600],[499],1.0,101.0,00:00:00,0.1314564000003883,0.0001314564000003,,,,,,,,
LCDD,Ostovar,Atomic_ParallelRemoval_output_ParallelRemoval_2,,,,[801],"[999, 1999]",0.6666666666666666,198.0,00:00:00,0.0351962000004277,3.519620000042778e-05,800.0,800.0,200.0,,,,,
LCDD,Ostovar,Atomic_Loop_output_Loop_5,,,,[600],"[999, 1999]",,,00:00:00,0.0309842000006028,3.098420000060287e-05,600.0,600.0,150.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise20_1000_sw,0.005,300.0,400.0,[],[499],,,00:00:02,2.995334499999444,0.0029953344999994,,,,,,,,
LCDD,Ostovar,Atomic_Swap_output_Swap_2,,,,"[300, 615, 915]","[999, 1999]",0.4,84.0,00:00:00,0.0284922000009828,2.8492200000982848e-05,300.0,300.0,150.0,,,,,
Process Graph Metrics,Ostovar,Composite_OIR_output_OIR_5,0.0001,100.0,600.0,[],"[999, 1999]",,,00:00:03,3.11068399999931,0.0031106839999993,,,,,,,,
LCDD,Ostovar,Atomic_ConditionalMove_output_ConditionalMove_5,,,,[611],"[999, 1999]",,,00:00:00,0.0395638999998482,3.956389999984822e-05,600.0,600.0,50.0,,,,,
Process Graph Metrics,Bose,bose_log,0.0001,100.0,600.0,"[1391, 3774]","[1199, 2399, 3599, 4799]",0.6666666666666666,183.5,00:00:30,30.161471499999607,0.0050269119166666,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_RIO,0.0001,200.0,400.0,[],[499],,,00:00:00,0.5693053000013606,0.0005693053000013,,,,,,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_cd,,,,[],[499],,,00:00:00,0.2000518999993801,0.0002000518999993,,,,300.0,30.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_cd,,,,[],[499],,,00:00:00,0.2000518999993801,0.0002000518999993,,,,300.0,60.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_cd,,,,[],[499],,,00:00:00,0.2000518999993801,0.0002000518999993,,,,300.0,90.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_cd,,,,[],[499],,,00:00:00,0.2000518999993801,0.0002000518999993,,,,300.0,120.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_cd,,,,[],[499],,,00:00:00,0.2000518999993801,0.0002000518999993,,,,300.0,150.0,,,
Process Graph Metrics,Ostovar,Atomic_Skip_output_Skip_5,0.05,100.0,700.0,[],"[999, 1999]",,,00:00:03,3.3026598999986163,0.0033026598999986,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise0_1000_cd,0.1,300.0,500.0,[],[499],,,00:00:00,0.5128480999992462,0.0005128480999992,,,,,,,,
LCDD,Ostovar,Nested_IOR_output_IOR_5,,,,[601],"[999, 1999]",,,00:00:00,0.0542103000007045,5.4210300000704594e-05,600.0,600.0,100.0,,,,,
Process Graph Metrics,Ostovar,Nested_ORI_output_ORI,0.1,300.0,500.0,[951],"[999, 1999]",0.6666666666666666,48.0,00:00:01,1.8892484000007244,0.0018892484000007,,,,,,,,
LCDD,Ostovar,Atomic_Frequency_output_Frequency_2,,,,[600],"[999, 1999]",,,00:00:00,0.0280846000005112,2.808460000051127e-05,600.0,600.0,150.0,,,,,
Process Graph Metrics,Ostovar,Composite_RIO_output_RIO_2,0.1,300.0,500.0,[],"[999, 1999]",,,00:00:02,2.337496899999678,0.0023374968999996,,,,,,,,
LCDD,Ostovar,Atomic_ConditionalMove_output_ConditionalMove_2,,,,"[408, 808]","[999, 1999]",0.5,191.0,00:00:00,0.0410302000000228,4.103020000002289e-05,400.0,400.0,100.0,,,,,
LCDD,Ceravolo,sudden_trace_noise15_1000_OIR,,,,[447],[499],1.0,52.0,00:00:00,0.0205810000006749,2.058100000067497e-05,100.0,100.0,100.0,,,,,
Process Graph Metrics,Ostovar,Atomic_Swap_output_Swap,0.05,200.0,700.0,[],"[999, 1999]",,,00:00:02,2.185495900001115,0.0021854959000011,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_RIO,0.1,100.0,500.0,[540],[499],1.0,41.0,00:00:00,0.4719729000007646,0.0004719729000007,,,,,,,,
LCDD,Ostovar,Composite_ROI_output_ROI_5,,,,"[200, 400, 600, 801]","[999, 1999]",0.3333333333333333,198.0,00:00:00,0.038997499999823,3.899749999982305e-05,200.0,200.0,5.0,,,,,
LCDD,Ostovar,Nested_RIO_output_RIO_2,,,,[800],"[999, 1999]",0.6666666666666666,199.0,00:00:00,0.0462962000001425,4.6296200000142565e-05,800.0,800.0,100.0,,,,,
LCDD,Ceravolo,sudden_trace_noise5_1000_rp,,,,[],[499],,,00:00:00,0.0117714000007254,1.1771400000725408e-05,600.0,600.0,100.0,,,,,
Process Graph Metrics,Ostovar,Atomic_ConditionalRemoval_output_ConditionalRemoval,0.1,400.0,400.0,[],"[999, 1999]",,,00:00:01,1.4298053000002255,0.0014298053000002,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_ParallelRemoval_output_ParallelRemoval,0.05,100.0,600.0,[],"[999, 1999]",,,00:00:02,2.4445249999989755,0.0024445249999989,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise10_1000_OIR,,,,[],[499],,,00:00:00,0.020614299999579,2.061429999957909e-05,600.0,600.0,50.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_cd,0.0001,300.0,600.0,[],[499],,,00:00:00,0.5539852999991126,0.0005539852999991,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_SerialMove_output_SerialMove_5,0.0001,400.0,600.0,[],"[999, 1999]",,,00:00:02,2.4792400999995152,0.0024792400999995,,,,,,,,
LCDD,Ostovar,Atomic_ConditionalToSequence_output_ConditionalToSequence_2,,,,[806],"[999, 1999]",0.6666666666666666,193.0,00:00:00,0.0407056000003649,4.070560000036494e-05,800.0,800.0,100.0,,,,,
LCDD,Ostovar,Composite_RIO_output_RIO,,,,[],"[999, 1999]",,,00:00:00,0.0397757000009733,3.97757000009733e-05,1200.0,1200.0,5.0,,,,,
LCDD,Ostovar,Nested_OIR_output_OIR,,,,[],"[999, 1999]",,,00:00:00,0.0443918999990273,4.439189999902737e-05,600.0,600.0,5.0,,,,,
Process Graph Metrics,Ostovar,Nested_ROI_output_ROI,0.05,200.0,400.0,[522],"[999, 1999]",,,00:00:01,1.3515716000001703,0.0013515716000001,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_ParallelToSequence_output_ParallelToSequence_2,0.0001,300.0,400.0,[],"[999, 1999]",,,00:00:02,2.348585499999899,0.0023485854999998,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise0_1000_OIR,,,,[447],[499],1.0,52.0,00:00:00,0.0195714999990741,1.957149999907415e-05,100.0,100.0,50.0,,,,,
LCDD,Ceravolo,sudden_trace_noise10_1000_ROI,,,,[447],[499],1.0,52.0,00:00:00,0.0166348000002471,1.6634800000247197e-05,100.0,100.0,100.0,,,,,
LCDD,Ceravolo,sudden_trace_noise0_1000_rp,,,,[],[499],,,00:00:00,0.0126199000005726,1.261990000057267e-05,800.0,800.0,200.0,,,,,
LCDD,Ostovar,Atomic_ParallelRemoval_output_ParallelRemoval,,,,[],"[999, 1999]",,,00:00:00,0.03276840000035,3.2768400000350085e-05,1200.0,1200.0,5.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise20_1000_IOR,0.0001,300.0,700.0,[779],[499],,,00:00:00,0.3320481999999174,0.0003320481999999,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise15_1000_rp,,,,[448],[499],1.0,51.0,00:00:00,0.013234599999123,1.323459999912302e-05,200.0,200.0,50.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_cf,0.005,300.0,700.0,[793],[499],,,00:00:06,6.416261000000304,0.0064162610000003,,,,,,,,
Process Graph Metrics,Ostovar,Nested_ROI_output_ROI_2,0.0001,100.0,700.0,[],"[999, 1999]",,,00:00:02,2.9410772000010184,0.002941077200001,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise0_1000_cf,,,,[447],[499],1.0,52.0,00:00:00,0.0120853999997052,1.208539999970526e-05,400.0,400.0,5.0,,,,,
Process Graph Metrics,Ostovar,Atomic_Swap_output_Swap_2,0.1,100.0,500.0,[],"[999, 1999]",,,00:00:03,3.0680535999999847,0.0030680535999999,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise15_1000_pm,0.1,100.0,500.0,[678],[499],1.0,179.0,00:00:01,1.6323651999991853,0.0016323651999991,,,,,,,,
LCDD,Ostovar,Composite_IOR_output_IOR_2,,,,[604],"[999, 1999]",,,00:00:00,0.0311433000006218,3.114330000062182e-05,600.0,600.0,200.0,,,,,
Process Graph Metrics,Ostovar,Composite_OIR_output_OIR_2,0.0001,100.0,600.0,[],"[999, 1999]",,,00:00:03,3.330610200000592,0.0033306102000005,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_cb,0.005,200.0,500.0,[588],[499],1.0,89.0,00:00:02,2.6313891999998305,0.0026313891999998,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise15_1000_cp,0.05,100.0,400.0,[1030],[499],,,00:00:22,22.032684699999663,0.0220326846999996,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise0_1000_OIR,0.05,100.0,700.0,[488],[499],1.0,11.0,00:00:03,3.4222508999991987,0.0034222508999991,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_Loop_output_Loop_5,0.1,400.0,500.0,[],"[999, 1999]",,,00:00:02,2.248967800000173,0.0022489678000001,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_SerialMove_output_SerialMove,0.1,100.0,700.0,[],"[999, 1999]",,,00:00:02,2.597209300000032,0.0025972093,,,,,,,,
LCDD,Ostovar,Atomic_SerialRemoval_output_SerialRemoval,,,,[],"[999, 1999]",,,00:00:00,0.0376524999992398,3.765249999923981e-05,600.0,600.0,200.0,,,,,
LCDD,Ostovar,Atomic_ParallelMove_output_ParallelMove,,,,[],"[999, 1999]",,,00:00:00,0.0520364999993034,5.203649999930349e-05,600.0,600.0,150.0,,,,,
Process Graph Metrics,Ostovar,Nested_OIR_output_OIR_2,0.005,200.0,400.0,[],"[999, 1999]",,,00:00:02,2.729390099999364,0.0027293900999993,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise15_1000_RIO,,,,[447],[499],1.0,52.0,00:00:00,0.1580759999997099,0.0001580759999997,300.0,300.0,200.0,,,,,
LCDD,Ostovar,Nested_IOR_output_IOR_2,,,,"[301, 601, 902]","[999, 1999]",0.4,97.0,00:00:00,0.2138856000001396,0.0002138856000001,300.0,300.0,20.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise20_1000_pl,0.05,200.0,500.0,[],[499],,,00:00:00,0.5921237999991718,0.0005921237999991,,,,,,,,
Process Graph Metrics,Ostovar,Nested_IOR_output_IOR,0.1,200.0,600.0,[],"[999, 1999]",,,00:01:32,92.23467979999988,0.0922346797999998,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise0_1000_OIR,0.1,300.0,700.0,[489],[499],1.0,10.0,00:00:01,1.5346303999995143,0.0015346303999995,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_cf,0.005,300.0,500.0,[651],[499],1.0,152.0,00:00:00,0.3856716999998753,0.0003856716999998,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise5_1000_pl,,,,[],[499],,,00:00:00,0.0131086000001232,1.310860000012326e-05,600.0,600.0,50.0,,,,,
